City,Job Title,Job Link,Company Name,Company Link,Location,Salary,Job Views,Time of Post,Job Description,Skills Required,Job Industry,Functional Area,Total Positions,Job Shift,Job Type,Job Location,Gender,Minimum Education,Career Level,Minimum Experience,Apply Before,Posting Date
Lahore,Customer Support Agent,https://www.rozee.pk/customer-support-agent-lahore-jobs-1743198?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1743198&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,IGET Solutions PVT,javascript:;,Lahore,"PKR. 80,000 - 80,000/Month",22 views,Posted 7 hours ago,Null,"Strong Communication Skills, Problem-solving Skills, Attention to Detail, ability to work independently and in a team, Flexibility to work night shifts",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Lahore,No Preference,Bachelors,Entry Level,N/A,"Nov 30, 2025","Oct 30, 2025"
Lahore,Chief of Staff / Operations / Marketing Lead,https://www.rozee.pk/it-company-chief-of-staff-operations-marketing-lead-jobs-1743168?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1743168&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,IT Company,//www.rozee.pk/company/it-company,Multiple Cities,"PKR. 100,000 - 125,000/Month",70 views,Posted 7 hours ago,Null,"Communion   Skills, Operating Efficiencies, Leadership Management, Marketing Strategie",Information Technology,Operations,1 Post,Work from Home,Full Time/Permanent,"Islamabad, Karachi, Lahore",No Preference,Bachelors,Experienced Professional,2 Years,"Nov 30, 2025","Oct 30, 2025"
Lahore,Trainee – Finance,https://www.rozee.pk/trainee-%e2%80%93-finance-lahore-jobs-1743176?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1743176&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,ARSH INDUSTRIES SMC-PVT,javascript:;,Lahore,"PKR. 25,000 - 25,000/Month",8 views,Posted 7 hours ago,Null,"Finance, Accounting, Financial Reporting, Market Research, Promotional Strategies, Microsoft Excel, Microsoft Word, Microsoft PowerPoint, Analytical Skills, Communication Skills, Teamwork",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Lahore,No Preference,Bachelors,Entry Level,N/A,"Nov 30, 2025","Oct 30, 2025"
Lahore,Manager Accounts / Finance,https://www.rozee.pk/syntchem-co-pvt-ltd-manager-accounts-finance-lahore-jobs-1743166?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1743166&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Syntchem Co. (Pvt) Ltd,//www.rozee.pk/company/syntchem-co-pvt-ltd,Lahore,"PKR. 100,000 - 125,000/Month",59 views,Posted 8 hours ago,Null,"Financial Accounting, Financial Statement Analysis, Account Management Skllis",Chemicals,"Accounts, Finance & Financial Services",1 Post,First Shift (Day),Full Time/Permanent,Lahore,No Preference,Bachelors,Experienced Professional,15 Years,"Nov 30, 2025","Oct 30, 2025"
Lahore,Fashion Designer / Design Coordinator,https://www.rozee.pk/the-stitch-studio-fashion-designer-design-coordinator-lahore-jobs-1742456?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742456&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,The Stitch Studio,//www.rozee.pk/company/the-stitch-studio,Lahore,N/A,5 views,Posted 8 hours ago,Null,"Artistic Abilities, pret, Fashion, Adobe Designs, Creative Design Making, Pattern Design, Fashion Illustration",N/A,Creative Design,1 Post,First Shift (Day),Full Time/Permanent,Lahore,Female,Bachelors,Entry Level,N/A,"Nov 30, 2025","Oct 30, 2025"
Lahore,Senior WordPress Developer,https://www.rozee.pk/ninja-softs-pvt-limited-senior-wordpress-developer-islamabadlahorerawalpindigujranwalagujratkharianlalamusawah-cantt-jobs-1736112?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1736112&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Ninja Softs (PVT) Limited,//www.rozee.pk/company/ninja-softs-pvt-limited,Multiple Cities,N/A,855 views,"Posted Oct 23, 2025",Null,"HTML5, CSS3, WP, WooCommerce, MySQL, Jquery",Information Technology,Software & Web Development,1 Post,First Shift (Day),Full Time/Permanent,"Islamabad, Gujranwala, Lahore, Rawalpindi, Gujrat, Kharian, Wah Cantt, Lalamusa",No Preference,Bachelors,Experienced Professional,N/A,"Nov 08, 2025","Oct 23, 2025"
Lahore,Sales Agent,https://www.rozee.pk/ba-communication-services-sales-agent-lahore-jobs-1726288?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1726288&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,BA Communication Services,//www.rozee.pk/company/ba-communication-services,Lahore,"PKR. 35,000 - 40,000/Month",139 views,"Posted Oct 11, 2025",Null,"Bulk Sales, Communication Skills, Sales Management, Sales Operations, Sales Automation",Call Center,Sales & Business Development,20 Posts,Second Shift (Afternoon),Full Time/Permanent,Lahore,No Preference,Bachelors,Experienced Professional,N/A,"Nov 11, 2025","Oct 11, 2025"
Lahore,Administrative Executive,https://www.rozee.pk/affinityvibez-pvt-ltd-administrative-executive-lahore-jobs-1738764?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1738764&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,AffinityVibez Pvt Ltd,//www.rozee.pk/company/affinityvibez-pvt-ltd1,Lahore,N/A,227 views,Posted 5 days ago,Null,"Admin Assistantce, Project Administration, Administrative Management",Business Development,Administration,1 Post,First Shift (Day),Full Time/Permanent,Lahore,Female,Bachelors,Experienced Professional,3 Years,"Nov 16, 2025","Oct 24, 2025"
Lahore,Front end Developer Intern,https://www.rozee.pk/front-end-developer-intern-lahore-jobs-1743346?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1743346&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Astute Softwares,javascript:;,Lahore,"PKR. 10,000 - 10,000/Month",18 views,Posted 6 hours ago,Null,"HTML, CSS, JavaScript, React (preferred), Vue.js (preferred), Responsive Design, Code Reviews, Debugging, Team Collaboration",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Lahore,No Preference,Bachelors,Entry Level,N/A,"Nov 30, 2025","Oct 30, 2025"
Lahore,"Trainee Accountant (ACCA/CA, Fresh Graduates)",https://www.rozee.pk/trainee-accountant-accaca-fresh-graduates-lahore-jobs-1743344?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1743344&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,A Accountant,javascript:;,Lahore,"PKR. 50,000 - 50,000/Month",36 views,Posted 6 hours ago,Null,"Accounting Operations, QuickBooks Online, Financial Reporting, Bookkeeping, Bank and card reconciliations, MS Excel, Communication Skills, Organizational Skills, Detail-oriented",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Lahore,No Preference,Bachelors,Entry Level,N/A,"Nov 30, 2025","Oct 30, 2025"
Lahore,Customer Sales Representative (Fresher)(6:45pm-4:00am),https://www.rozee.pk/customer-sales-representative-fresher645pm-400am-lahore-jobs-1743342?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1743342&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Noah Pro Max,javascript:;,Lahore,"PKR. 40,000 - 40,000/Month",26 views,Posted 6 hours ago,Null,"Excellent English Communication Skills, Strong negotiation and persuasion abilities, Proficiency in CRM Software, Proficiency in Microsoft Office Tools, Ability To Work Night Shifts, Lead Generation, Customer Engagement, Sales and Target Achievement, Client Relationship Management",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Lahore,No Preference,N/A,Entry Level,N/A,"Nov 30, 2025","Oct 30, 2025"
Rawalpindi,Senior WordPress Developer,https://www.rozee.pk/ninja-softs-pvt-limited-senior-wordpress-developer-islamabadlahorerawalpindigujranwalagujratkharianlalamusawah-cantt-jobs-1736112?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1736112&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Ninja Softs (PVT) Limited,//www.rozee.pk/company/ninja-softs-pvt-limited,Multiple Cities,N/A,856 views,"Posted Oct 23, 2025",Null,"HTML5, CSS3, WP, WooCommerce, MySQL, Jquery",Information Technology,Software & Web Development,1 Post,First Shift (Day),Full Time/Permanent,"Islamabad, Gujranwala, Lahore, Rawalpindi, Gujrat, Kharian, Wah Cantt, Lalamusa",No Preference,Bachelors,Experienced Professional,N/A,"Nov 08, 2025","Oct 23, 2025"
Rawalpindi,Social Media Manager,https://www.rozee.pk/social-media-manager-rawalpindi-jobs-1743284?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1743284&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Think Higher Consultants,javascript:;,Rawalpindi,"PKR. 70,000 - 70,000/Month",14 views,Posted 6 hours ago,Null,"Social Media Marketing, Social Media Optimization (SMO), Content Strategy Development, Social Media Data Analysis, Communication, Writing, Organizational Skills, Time Management, Team Collaboration",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,No Preference,Bachelors,Entry Level,N/A,"Nov 30, 2025","Oct 30, 2025"
Rawalpindi,Call Center Agent,https://www.rozee.pk/call-center-agent-telesales-agent-rawalpindi-jobs-1742718?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742718&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Glow Inc,//www.rozee.pk/company/glow-inc,Rawalpindi,"PKR. 45,000 - 60,000/Month",88 views,Posted 22 hours ago,Null,"Fluent In English, Hard working, Sales",Call Center,Telemarketing,30 Posts,Third Shift (Night),Full Time/Permanent,Rawalpindi,No Preference,Matriculation/O-Level,Entry Level,1 Year (none),"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,Project Manager (On-Site),https://www.rozee.pk/project-manager-on-site-rawalpindi-jobs-1743270?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1743270&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Cloud Rexpo Pvt,javascript:;,Rawalpindi,"PKR. 250,000 - 250,000/Month",11 views,Posted 7 hours ago,Null,"Project Management, Production and web technology development, Planning, Coordinating, Overseeing Projects, Risk Mitigation, Stakeholder Management, Budget Estimation, Scheduling, Communication, PMP Or PRINCE2 Certification, English Proficiency, Presentation Skills, Team coaching and Mentoring",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,No Preference,Master,Mid-Level,N/A,"Nov 30, 2025","Oct 30, 2025"
Rawalpindi,Business Development Executive,https://www.rozee.pk/ninja-softs-pvt-limited-business-development-executive-jobs-1742336?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742336&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Ninja Softs (PVT) Limited,//www.rozee.pk/company/ninja-softs-pvt-limited,Multiple Cities,N/A,99 views,Posted 7 hours ago,Null,"Fluent In English, Digital Business Development, Business Development Strategies, Lead Genaration Skills, B2B Business Development, Building Business Relationship, Sales Operations",Information Technology,Sales & Business Development,1 Post,Work from Home,Full Time/Permanent,"Islamabad, Gujranwala, Lahore, Rawalpindi, Gujrat, Jhelum, Kharian, Mirpur  (AJK)",No Preference,Bachelors,Entry Level,1 Year (International Sales experience of Digital services will be preferred.),"Nov 13, 2025","Oct 30, 2025"
Rawalpindi,Front Desk Officer (FDO),https://www.rozee.pk/front-desk-officer-fdo-rawalpindi-jobs-1743214?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1743214&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Nicon Group Of colleges,javascript:;,Rawalpindi,"PKR. 35,000 - 35,000/Month",44 views,Posted 7 hours ago,Null,"Customer Service, Hospitality, Front Office Management, Communication Skills, Organizational Skills, Multitasking, Time Management, Microsoft Office Suite, front desk software, Booking Systems, Phone systems, Billing And Payments, Administrative Skills, Problem Resolution, Interpersonal Skills",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,No Preference,Bachelors,Entry Level,N/A,"Nov 30, 2025","Oct 30, 2025"
Rawalpindi,Head Of Finance,https://www.rozee.pk/mgc-developments-head-of-finance-rawalpindi-jobs-1743192?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1743192&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,MGC Developments,//www.rozee.pk/company/mgc-developments,Rawalpindi,N/A,70 views,Posted 7 hours ago,Null,"Financial Statement Analysis+, Financial Accounting, Corporate Finance, Finance Consulting, 4 Knowledge of Taxation, Financial Analysis",Real Estate/Property,"Accounts, Finance & Financial Services",1 Post,First Shift (Day),Full Time/Permanent,Rawalpindi,Male,Masters,Department Head,5 Years,"Nov 26, 2025","Oct 30, 2025"
Rawalpindi,Italian Translator,https://www.rozee.pk/f-and-s-global-private-limited-italian-translator-islamabad-rawalpindi-jobs-1743142?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1743142&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,F and S Global Private Limited,//www.rozee.pk/company/f-and-s-global-private-limited,Multiple Cities,"PKR. 45,000 - 50,000/Month",39 views,Posted 8 hours ago,Null,"Confidential Documents Handling, Close Attention to Detail, Bilingual Communication Skills, Time Management",Travel/Tourism/Transportation,Client Services & Customer Support,1 Post,First Shift (Day),Full Time/Permanent,"Islamabad, Rawalpindi",No Preference,Bachelors,Entry Level,1 Year,"Nov 30, 2025","Oct 30, 2025"
Rawalpindi,Relationship Executive,https://www.rozee.pk/united-bank-limited-ubl-relationship-executive-all-cities-jobs-1742118?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742118&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,United Bank Limited (UBL),//www.rozee.pk/company/united-bank-limited-ubl,All Cities,N/A,4677 views,Posted 8 hours ago,Null,"Branch Support., Google Ads Planning, Manage Client Relationships, Client Acquisition Skills",Banking/Financial Services,Client Services & Customer Support,1 Post,First Shift (Day),Full Time/Permanent,All Cities,Male,Intermediate/A-Level,Entry Level,N/A,"Jan 30, 2026","Oct 30, 2025"
Rawalpindi,Social Media Manager,https://www.rozee.pk/executive-search-social-media-manager-jobs-1742988?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742988&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Executive Search,//www.rozee.pk/company/executive-search,Multiple Cities,N/A,22 views,Posted 9 hours ago,Null,"Team Leadership, social media trend, Lead Generation Strategies, optimize paid ad campaigns, A/B Testing",N/A,N/A,1 Post,N/A,Full Time/Permanent,"Islamabad, Rawalpindi",No Preference,N/A,N/A,3 Years,"Dec 01, 2025","Oct 30, 2025"
Rawalpindi,Sales Executive,https://www.rozee.pk/client-summit-sales-executive-islamabad-rawalpindi-jobs-1742868?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742868&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,CLIENT SUMMIT,//www.rozee.pk/company/client-summit,Multiple Cities,"PKR. 80,000 - 400,000/Month",20 views,Posted 10 hours ago,Null,"Communication Skills, Sales Operations, Sales Management, Sales Automation",Real Estate/Property,Sales & Business Development,10 Posts,Third Shift (Night),Full Time/Permanent,"Islamabad, Rawalpindi",Male,Bachelors,Entry Level,Less than 1 Year (NA),"Nov 29, 2025","Oct 30, 2025"
Rawalpindi,Sales Verifier,https://www.rozee.pk/prime-bpo-5-sales-verifier-rawalpindi-jobs-1742918?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742918&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Prime BPO 5,//www.rozee.pk/company/prime-bpo-5,Rawalpindi,N/A,11 views,Posted 11 hours ago,Null,"Sales Verification, Communication Skills, Telemarketing Skills, Fluent In English",BPO,Telemarketing,7 Posts,Third Shift (Night),Full Time/Permanent,Rawalpindi,No Preference,Bachelors,Experienced Professional,2 Years,"Nov 05, 2025","Oct 30, 2025"
Rawalpindi,Sales Closer,https://www.rozee.pk/prime-bpo-5-sales-closer-rawalpindi-jobs-1742916?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742916&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Prime BPO 5,//www.rozee.pk/company/prime-bpo-5,Rawalpindi,N/A,10 views,Posted 11 hours ago,Null,"Sales Operations, Fluent In English, Communication Skills, Customer Analysis",BPO,Telemarketing,7 Posts,Third Shift (Night),Full Time/Permanent,Rawalpindi,No Preference,Bachelors,Experienced Professional,3 Years,"Nov 05, 2025","Oct 30, 2025"
Rawalpindi,Sales Executive,https://www.rozee.pk/client-summit-sales-executive-rawalpindi-jobs-1742844?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742844&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Client Summit,//www.rozee.pk/company/client-summit,Rawalpindi,"PKR. 80,000 - 400,000/Month",54 views,Posted 22 hours ago,Null,"Partner Engagement Tactics, Sales Environments, Referral Marketing Strategies",N/A,Sales & Business Development,10 Posts,First Shift (Day),Full Time/Permanent,Rawalpindi,Male,Bachelors,Entry Level,N/A,"Nov 30, 2025","Oct 29, 2025"
Rawalpindi,Registration Officer,https://www.rozee.pk/united-human-resource-services-pvt-ltd-registration-officer-rawalpindi-sargodha-bhakkar-hari-pur-jhang-khushab-narowal-zhob-jobs-1742820?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742820&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,United Human Resource Services Pvt Ltd,//www.rozee.pk/company/united-human-resource-services-pvt-ltd12,Multiple Cities,"PKR. 40,000 - 40,000/Month",221 views,Posted 22 hours ago,Null,"Registration, Biometric, Communication Skills",N/A,Administration,35+ Posts,First Shift (Day),Full Time/Permanent,"Rawalpindi, Sargodha, Bhakkar, Hari Pur, Jhang, Khushab, Narowal, Zhob",No Preference,Non-Matriculation,Entry Level,Fresh,"Nov 30, 2025","Oct 29, 2025"
Rawalpindi,eCommerce Store Manager,https://www.rozee.pk/e-manx-soltutions-ecommerce-store-manager-islamabad-rawalpindi-jobs-1742822?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742822&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,E-ManX Soltutions,//www.rozee.pk/company/e-manx-soltutions,Multiple Cities,"PKR. 45,000 - 70,000/Month",83 views,Posted 22 hours ago,Null,"Customer Satisfaction Management, Team  Support, Fluent In English",E-Commerce / E- Business,Client Services & Customer Support,4 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Rawalpindi",Female,Intermediate/A-Level,Entry Level,Fresh,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,UPWORK BIDDING EXPERT/OLINE PROPOSALS SPECIALIST,https://www.rozee.pk/upwork-bidding-expertoline-proposals-specialist-rawalpindi-jobs-1742836?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742836&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,CSG Architecture,javascript:;,Rawalpindi,"PKR. 35,000 - 35,000/Month",16 views,Posted 22 hours ago,Null,"Upwork Bidding, Proposal Writing, Client Engagement, Business Development, English Communication, Profile optimization on Upwork, Knowledge of architecture/interior design/3D, Project management tools (Trello, Asana, ClickUp), CRM and Lead Tracking, Negotiation, Market Trend Analysis",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,No Preference,Bachelors,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,Marketing manager/team leader,https://www.rozee.pk/marketing-managerteam-leader-rawalpindi-jobs-1742782?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742782&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Aga Khan founds for economic development foudx,javascript:;,Rawalpindi,"PKR. 25,000 - 25,000/Month",14 views,Posted 23 hours ago,Null,"Marketing Strategies, Communication Skills, Interpersonal Skills, Self-Motivation, Team Collaboration, Market Trend Analysis",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,Male,Bachelors,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,HR Intern,https://www.rozee.pk/hr-intern-rawalpindi-jobs-1742700?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742700&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,PanaceaLogics,javascript:;,Rawalpindi,"PKR. 15,000 - 15,000/Month",23 views,Posted Yesterday,Null,"Attendance Systems, Attention to Detail, Organizational Skills, Confidentiality, Interpersonal Skills, Communication Skills, Microsoft Office Suite, HR Compliance, HR Operations, Employee Relations, Talent Acquisition, Payroll, Employee Benefits Administration, Employee Onboarding, HR Databases, Employee Records Management, Recruitment Process, Applicant Tracking, Interview Coordination, Candidate Sourcing",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,No Preference,Bachelors,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,BPO Closer – Sales Expert,https://www.rozee.pk/bpo-closer-%e2%80%93-sales-expert-rawalpindi-jobs-1742654?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742654&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Moji Tech,javascript:;,Rawalpindi,"PKR. 80,000 - 80,000/Month",6 views,Posted Yesterday,Null,"BPO Sales, Sales Closing, Retention, Communication, Negotiation, Persuasion, Time Management, Phone-Based Sales",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,No Preference,Bachelors,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,AR Billing Specialist (Night),https://www.rozee.pk/ar-billing-specialist-night-rawalpindi-jobs-1742560?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742560&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,LAL Technologies Pvt,javascript:;,Rawalpindi,"PKR. 50,000 - 50,000/Month",10 views,Posted Yesterday,Null,"Accounts Receivable, Claims follow-up, Insurance denials and appeals processing, Attorney settlements review, Pre-authorizations, Regulatory Compliance, Microsoft Excel, Collaboration, Customer Service Support, Knowledge of government insurance regulations, Managed care contractual obligations",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,No Preference,Bachelors,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,Loan Recovery Officer,https://www.rozee.pk/loan-recovery-officer-rawalpindi-jobs-1742542?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742542&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Cloud Data Pvt,javascript:;,Rawalpindi,"PKR. 30,000 - 30,000/Month",11 views,Posted Yesterday,Null,"Strong Communication Skills, Negotiation Skills, Analytical Skills, Recovery strategy development",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,No Preference,N/A,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,Support Associate,https://www.rozee.pk/support-associate-rawalpindi-jobs-1742498?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742498&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Translation Empire,javascript:;,Rawalpindi,"PKR. 50,000 - 50,000/Month",10 views,Posted Yesterday,Null,"المحاسبة للشركات, Patience, Empathy, Customer-centric mindset, Multitasking, Time Management, Proficiency with computer systems and software, Experience with CRM platforms, Microsoft Office Suite",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,Male,Diploma,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,Web Developer,https://www.rozee.pk/web-developer-rawalpindi-jobs-1742322?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742322&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Amigos Engineering Services,javascript:;,Rawalpindi,"PKR. 50,000 - 50,000/Month",29 views,Posted Yesterday,Null,"PHP, Laravel, Wordpress, HTML, CSS, JavaScript, MySQL, API Development, plugin integration, Debugging, Problem-Solving, Communication",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,No Preference,Bachelors,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,HR Administration (Female Human Resourser),https://www.rozee.pk/hr-administration-female-human-resourser-rawalpindi-jobs-1742292?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742292&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Corvus outsourcing Pvt,javascript:;,Rawalpindi,"PKR. 50,000 - 50,000/Month",16 views,Posted Yesterday,Null,"Recruitment and sourcing candidates, Interviewing, Employee Onboarding, Digital content development and publication, Employee Relations Management, Performance appraisal implementation, HR Policies Enforcement, Employee Benefits Administration, Strong Interpersonal and Communication Skills, Proficiency In English, Ability To Work Night Shifts, Multitasking in Fast-paced Environment",N/A,N/A,1 Post,First Shift (Day),Contract,Rawalpindi,Male,Bachelors,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,uPVC Operators,https://www.rozee.pk/upvc-operators-rawalpindi-jobs-1742268?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742268&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Buraq Profiles,javascript:;,Rawalpindi,"PKR. 50,000 - 50,000/Month",8 views,Posted Yesterday,Null,"extruder machinery operation, uPVC door manufacturing, WPC door manufacturing, extrusion process knowledge, Equipment Handling, Routine Maintenance, Troubleshooting, Quality Control, Safety Compliance, production teamwork",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,No Preference,Bachelors,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,SEO Executive,https://www.rozee.pk/seo-executive-rawalpindi-jobs-1742262?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742262&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Technologies,javascript:;,Rawalpindi,"PKR. 30,000 - 30,000/Month",7 views,Posted Yesterday,Null,"SEO, Keyword Research, On-Page SEO, Off-Page SEO, Technical SEO, Google Analytics, Google Search Console, Ahrefs, SEMRUSH, Data Analysis, Communication",N/A,N/A,1 Post,First Shift (Day),First Shift (Day),Rawalpindi,No Preference,Bachelors,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,HSE Officer,https://www.rozee.pk/frontier-platinum-group-hse-officer-faisalabad-lahore-multan-rawalpindi-attock-khushab-sahiwal-sheikhupura-jobs-1742176?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742176&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Frontier Platinum Group,//www.rozee.pk/company/frontier-platinum-group,Multiple Cities,"PKR. 45,000 - 60,000/Month",149 views,Posted Yesterday,Null,"Fire Control Systems Management, Fire Pumps Knowledge, Environment Health Safety Management, Communication Skills, HSE Auditing, Risk Assessment, Plant HSE Operations, HSE Management Systems",Manufacturing,Manufacturing,1 Post,First Shift (Day),Full Time/Permanent,"Faisalabad, Lahore, Multan, Rawalpindi, Attock, Khushab, Sahiwal, Sheikhupura",No Preference,Intermediate/A-Level,Experienced Professional,N/A,"Nov 29, 2025","Oct 29, 2025"
Rawalpindi,Health / Safety officer,https://www.rozee.pk/the-bkry-health-safety-officer-islamabad-lahore-rawalpindi-jobs-1742128?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1742128&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,The BKRY,//www.rozee.pk/company/the-bkry1,Multiple Cities,N/A,80 views,Posted Yesterday,Null,"Field Inspection, Hygiene Standards, Fast Food Knowledge, Quality Control, Hygine Management, HACCP",Hotel Management / Restaurants,Safety & Environment,5 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Lahore, Rawalpindi",Male,Bachelors,Entry Level,N/A,"Nov 29, 2025","Oct 29, 2025"
